2.5918226306617727 4.5233648042194545
1.7678195641934873 3.2171512246131897
2.298606441443553 4.0585571066476405
4.270461107597221 7.184350500814617
1.2736405409837608 2.433776286896318
4.084998271544464 6.890353931114078
2.1314598260435744 3.793595497030765
4.760462457460817 7.9611029708758
2.475522243549349 4.33900487748906
4.47596125700511 7.510110314935446
3.3898337085766252 5.788375759962946
3.25728578429902 5.578260160051286
1.5736276030226146 2.9093172042630613
3.924438494606875 6.6358338091522455
1.4337527856312227 2.6875869785435498
1.7140200880984775 3.1318680392578244
1.0406593955971766 2.064453467261046
4.673973667640239 7.824000529944897
2.1976461460383145 3.8985143662430346
3.5497517023724505 6.041878524236381
3.060908780187601 5.266962399240583
3.5258590441429987 6.004003768786788
2.128969402218936 3.7896476653404534
3.9627457516803406 6.696558655239642
2.710832996183308 4.712020601611584
1.951489297701046 3.508305359631777
3.1417731105943676 5.395148920360953
2.0554293669597246 3.6730716517195106
1.6355559127649757 3.0074862553738058
4.4542123985616495 7.475633921101689
1.6112331060587894 2.9689296265132725
2.8943797836708836 5.002979842014611
2.5379320547834503 4.437937207054347
4.057005700059236 6.8459799736738205
1.1464083755144383 2.232087253127247
1.2847704477538355 2.451419468037784
2.518064730201149 4.406443429645151
3.9435553453536705 6.666137931868434
1.4147420954692644 2.657451142091304
4.329978254397865 7.278697364963591
4.2474188840959695 7.147823858540505
4.106567119481042 6.924544971436262
3.2930714586970864 5.634987781289965
3.1783050446235577 5.453059515915811
4.347919304227689 7.3071376024745405
3.923386871716939 6.634166771546006
3.4361619149602487 5.861815453041345
2.1250164846773263 3.783381481654942
2.562674803166883 4.477159529458731
4.395258633252233 7.382180131971836
1.5050314507947768 2.800578257534653
2.2241514532384463 3.940530705265701
4.336219001986319 7.288590227719396
2.302798555181362 4.0652024652808905
2.608580533358036 4.549929511267692
4.050805061438586 6.836150691844523
1.7234083405148704 3.1467503416351974
3.5415127918031066 6.028818164020777
2.2432933433388826 3.970874520484358
4.360838430693839 7.327617063187063
1.7623679391539189 3.2085092826746404
4.362437454233877 7.330151842907071
2.522025921930326 4.412722729612142
3.97621835334925 6.717915487475693
2.068125937256264 3.693198315333575
3.7392287593334914 6.3422384560108185
3.4491468568646817 5.882399244699627
3.5354399611358533 6.019191483967006
3.5998269330675248 6.1212580180726945
1.2642814989434554 2.4189402889460325
1.0005461325112264 2.0008657318539917
2.5447355264401996 4.448722102679312
3.885665150230052 6.574370119255036
4.052703954437748 6.839160826057196
2.0032777690363583 3.590400690678507
2.9720225213863887 5.126059479080141
1.9909279558493291 3.5708237080834806
2.7342273815860976 4.749105492606759
2.4108518756262494 4.236489102710038
4.431794059730601 7.440096263773739
2.0407903551228808 3.6498658205382526
2.464378190729767 4.321339271962643
1.4214417427720036 2.6680714548565447
1.6654048465681264 3.0548029271885753
3.0557510875316805 5.2587864003144205
2.797490947269835 4.849391197785735
3.7125215986173137 6.299902137834579
3.5374557608528994 6.022386939264834
1.6538509495940525 3.0364876347593963
2.890390317467973 4.996655721217394
4.646700654368615 7.780767219606787
2.875230195729528 4.97262382414192
1.0550639691820833 2.087287665810436
3.4718200845597313 5.918340953066945
3.454769063767744 5.89131159381941
1.5343852816778236 2.8471100898459554
1.8445020564005246 3.338708675932139
4.453947360180319 7.475213780999184
3.293221421627095 5.635225503239781
2.985351117469836 5.147188032977283
3.8873237560281995 6.576999349053949
1.7935201161028818 3.2578918617218733
3.4397734264272732 5.867540438193828
2.996141133939382 5.164292418397963
4.314487726521911 7.254141706507653
3.29650616128929 5.640432488173246
1.1916373319772537 2.3037844100035727
2.363526715564076 4.161469033919275
3.9397415705828465 6.660092317964882
4.521291689253412 7.581968331709504
3.0525718131370376 5.25374659942463
2.245779204859864 3.9748151199892163
1.349486642285483 2.5540078873746097
3.141767520736903 5.395140059292316
4.105971870602807 6.92360138008371
4.156432414588053 7.003591674380004
4.058409455768997 6.8482052139006555
2.38788116669748 4.200075825676322
1.397514399754582 2.630141716916114
3.559768772774842 6.057757631875575
3.800020320491167 6.438605527859181
4.332482836609707 7.282667640596628
2.117125048566377 3.7708719396032393
1.0199822255433537 2.031675918959081
4.012489828044782 6.7754132016561925
2.309543517078273 4.075894610956311
3.4562819895788564 5.893709891010076
2.812221022758167 4.872741383500397
3.061423815536546 5.267778835725039
1.6200732457637788 2.982943058013916
1.4479222309344915 2.7100484506227076
2.7749635114823468 4.8136805994436145
4.2274674305284865 7.116196719463915
4.003317705621011 6.760873509570956
3.772466091475217 6.394926432985812
2.4744300622469746 4.3372735464945436
3.312878922541859 5.666386667173356
2.0620612644497305 3.6835845671594143
3.5347254649025857 6.018058861140162
2.7929842531331817 4.842247164808214
4.077463786123554 6.878410228993744
4.282114584757947 7.202823648229241
4.437711498000427 7.449476615060121
3.1947264366666785 5.479090784676373
2.8955098804750015 5.004771276842803
2.4673149289377037 4.325994603335857
3.2606073079199995 5.583525455091149
4.2327328145247884 7.124543431214988
2.3066141506435818 4.0712509653531015
2.5326172847533597 4.429512208327651
3.034421363527654 5.224974420387298
2.238643145055976 3.963503004051745
4.314541575276525 7.254227067809552
2.08910443614237 3.7264535315334797
2.5650871558149815 4.480983602348715
3.9315502086118794 6.647107332013547
3.3645069659373257 5.74822768708691
3.5909941043285656 6.10725617595017
3.5250247823714744 6.00268129305914
2.5743941556918433 4.495737102814019
3.6605202429846395 6.217469341587275
1.360971284247935 2.5722133964300156
1.5804300709196832 2.920100508723408
2.082314862899948 3.7156906677410007
3.160685813013697 5.425129426177591
2.8764239012869073 4.974516091868281
4.66780686691287 7.814224888104945
2.3236654217145407 4.098280721344054
1.084596672860207 2.1341030481271446
1.815409913333133 3.2925916723906994
1.3595081101951654 2.5698939659632742
3.630639885070268 6.170102856121957
3.4432138651667628 5.872994238045067
2.9874339831387626 5.150489801540971
3.8093013257242276 6.45331782149151
2.4277183967526073 4.263225992210209
